City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
649,San Quintin,30.4833,-115.95,64.35,40,0,6.22,MX,2021-01-15 02:18:28
650,Moerai,-22.4333,-151.3333,79.5,73,100,11.32,PF,2021-01-15 02:18:28
651,Gualaquiza,-3.4,-78.55,64.71,90,98,1.66,EC,2021-01-15 02:18:28
652,Lavrentiya,65.5833,-171.0,3.24,90,91,6.4,RU,2021-01-15 02:18:28
653,Myitkyina,25.3833,97.4,61.47,60,100,1.88,MM,2021-01-15 02:18:29
654,Le Portel,50.7056,1.5757,35.6,87,0,8.05,FR,2021-01-15 02:18:29
655,Portel,-1.9356,-50.8211,75.02,94,100,4.36,BR,2021-01-15 02:16:21
656,Coahuayana,18.7333,-103.6833,77.0,47,90,1.52,MX,2021-01-15 02:18:29
657,Namibe,-15.1961,12.1522,71.19,73,68,2.71,AO,2021-01-15 02:18:29
658,Flin Flon,54.7682,-101.865,12.36,93,100,15.61,CA,2021-01-15 02:15:07
659,Chirongui,-12.9319,45.1483,77.0,88,0,3.44,YT,2021-01-15 02:18:29
660,Naryan-Mar,67.6713,53.087,-17.79,83,2,7.18,RU,2021-01-15 02:18:29
661,Verkhnyaya Toyma,62.2349,44.9985,-4.9,91,100,3.44,RU,2021-01-15 02:18:29
662,Boende,-0.2167,20.8667,73.53,87,100,2.21,CD,2021-01-15 02:18:29
663,High Level,58.5169,-117.136,5.0,92,1,2.3,CA,2021-01-15 02:18:30
664,Hambantota,6.1241,81.1185,75.2,100,90,4.61,LK,2021-01-15 02:18:30
665,Karratha,-20.7377,116.8463,102.22,26,0,9.31,AU,2021-01-15 02:16:26
666,Saint Anthony,45.0205,-93.218,34.0,86,90,6.91,US,2021-01-15 02:18:30
667,Olga,43.7444,135.2892,12.87,87,100,1.23,RU,2021-01-15 02:18:30
668,Kiruna,67.8557,20.2251,19.4,93,20,3.44,SE,2021-01-15 02:18:30
669,Novochernorechenskiy,56.2669,91.0828,-6.21,89,100,13.38,RU,2021-01-15 02:18:30
670,Smithers,54.7804,-127.1743,32.0,74,90,9.22,CA,2021-01-15 02:17:25
671,Faridpur,23.6,89.8333,62.6,82,77,4.7,BD,2021-01-15 02:18:30
672,Rawson,-43.3002,-65.1023,68.45,68,98,9.84,AR,2021-01-15 02:18:30
673,Moussoro,13.6408,16.4901,64.94,31,50,13.65,TD,2021-01-15 02:18:30
674,Marsa Matruh,31.3525,27.2453,53.6,66,20,9.22,EG,2021-01-15 02:18:31
675,Toamasina,-18.1667,49.3833,77.0,94,40,4.61,MG,2021-01-15 02:18:31
676,Santa Maria,-29.6842,-53.8069,71.6,73,0,9.22,BR,2021-01-15 02:18:31
